"FullName","Name"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Triumph - Magic Power.cdg","Triumph - Magic Power.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Triumph - Magic Power.MP3","Triumph - Magic Power.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - Burn In Hell.cdg","Twisted Sister - Burn In Hell.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - Burn In Hell.mp3","Twisted Sister - Burn In Hell.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - The Price.cdg","Twisted Sister - The Price.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - The Price.MP3","Twisted Sister - The Price.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - We're Not Gonna Take.cdg","Twisted Sister - We're Not Gonna Take.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Twisted Sister - We're Not Gonna Take.mp3","Twisted Sister - We're Not Gonna Take.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Uriah Heep - Easy Livin'.cdg","Uriah Heep - Easy Livin'.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Uriah Heep - Easy Livin'.MP3","Uriah Heep - Easy Livin'.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Uriah Heep - Sweet Lorraine.cdg","Uriah Heep - Sweet Lorraine.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Uriah Heep - Sweet Lorraine.MP3","Uriah Heep - Sweet Lorraine.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\White Lion - Wait.cdg","White Lion - Wait.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\White Lion - Wait.MP3","White Lion - Wait.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\White Lion - When The Children Cry.cdg","White Lion - When The Children Cry.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\White Lion - When The Children Cry.mp3","White Lion - When The Children Cry.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Fool For Your Lovin'.cdg","Whitesnake - Fool For Your Lovin'.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Fool For Your Lovin'.mp3","Whitesnake - Fool For Your Lovin'.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Give Me All Your Love.cdg","Whitesnake - Give Me All Your Love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Give Me All Your Love.MP3","Whitesnake - Give Me All Your Love.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Here I Go Again.cdg","Whitesnake - Here I Go Again.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Here I Go Again.mp3","Whitesnake - Here I Go Again.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - In The Still Of The Night.cdg","Whitesnake - In The Still Of The Night.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - In The Still Of The Night.MP3","Whitesnake - In The Still Of The Night.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Is This Love.cdg","Whitesnake - Is This Love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Is This Love.mp3","Whitesnake - Is This Love.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Slide It In.cdg","Whitesnake - Slide It In.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Slide It In.MP3","Whitesnake - Slide It In.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Slow An' Easy.cdg","Whitesnake - Slow An' Easy.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Whitesnake - Slow An' Easy.mp3","Whitesnake - Slow An' Easy.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Y&T - Mean Streak.cdg","Y&T - Mean Streak.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Y&T - Mean Streak.MP3","Y&T - Mean Streak.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Y&T - Rescue Me.cdg","Y&T - Rescue Me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Heavy Metal Nr. 4 - Karaoke - CDG\Y&T - Rescue Me.MP3","Y&T - Rescue Me.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - green day - (9 min) jesus of suburbia.cdg"," - green day - (9 min) jesus of suburbia.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - green day - (9 min) jesus of suburbia.mp3"," - green day - (9 min) jesus of suburbia.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - Story Of The Year - Anthem Of Our Dying Day.cdg"," - Story Of The Year - Anthem Of Our Dying Day.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - Story Of The Year - Anthem Of Our Dying Day.mp3"," - Story Of The Year - Anthem Of Our Dying Day.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - Yellowcard -  Ocean Avenue.cdg"," - Yellowcard -  Ocean Avenue.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ - Yellowcard -  Ocean Avenue.mp3"," - Yellowcard -  Ocean Avenue.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\(hed) Planet Earth  - Bartender.cdg","(hed) Planet Earth  - Bartender.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\(hed) Planet Earth  - Bartender.mp3","(hed) Planet Earth  - Bartender.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\3 doors down-away from the sun.cdg","3 doors down-away from the sun.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\3 doors down-away from the sun.mp3","3 doors down-away from the sun.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\3 doors down-be like that.cdg","3 doors down-be like that.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\3 doors down-be like that.mp3","3 doors down-be like that.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\311 - Love Song.cdg","311 - Love Song.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\311 - Love Song.mp3","311 - Love Song.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\311 - You Wouldn't Believe.cdg","311 - You Wouldn't Believe.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\311 - You Wouldn't Believe.mp3","311 - You Wouldn't Believe.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\a perfect circle - weak and powerless.cdg","a perfect circle - weak and powerless.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\a perfect circle - weak and powerless.mp3","a perfect circle - weak and powerless.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Aerials - System Of A Down.cdg","Aerials - System Of A Down.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Aerials - System Of A Down.mp3","Aerials - System Of A Down.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\alien ant  farm - movies.cdg","alien ant  farm - movies.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\alien ant farm - movies.mp3","alien ant farm - movies.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Alien Ant Farm - Smooth Criminal.cdg","Alien Ant Farm - Smooth Criminal.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Alien Ant Farm - Smooth Criminal.mp3","Alien Ant Farm - Smooth Criminal.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Alive - P.o.d. - (SC).cdg","Alive - P.o.d. - (SC).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Alive - P.o.d. - (SC).mp3","Alive - P.o.d. - (SC).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\all-american rejects - swing, swing (radio version).cdg","all-american rejects - swing, swing (radio version).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\all-american rejects - swing, swing (radio version).mp3","all-american rejects - swing, swing (radio version).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\American Hi Fi - Flavor Of The Weak.cdg","American Hi Fi - Flavor Of The Weak.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\American Hi Fi - Flavor Of The Weak.mp3","American Hi Fi - Flavor Of The Weak.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\American Hi-Fi - Flavor of the week.cdg","American Hi-Fi - Flavor of the week.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\American Hi-Fi - Flavor of the week.mp3","American Hi-Fi - Flavor of the week.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Anthrax - Caught In A Mosh.cdg","Anthrax - Caught In A Mosh.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Anthrax - Caught In A Mosh.mp3","Anthrax - Caught In A Mosh.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Are You Gonna Be My Girl - Jet.cdg","Are You Gonna Be My Girl - Jet.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Are You Gonna Be My Girl - Jet.mp3","Are You Gonna Be My Girl - Jet.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\audioslave-im the highway.cdg","audioslave-im the highway.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\audioslave-im the highway.mp3","audioslave-im the highway.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Avenged Sevenfold - Bat Country.cdg","Avenged Sevenfold - Bat Country.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Avenged Sevenfold - Bat Country.mp3","Avenged Sevenfold - Bat Country.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-its all been done.cdg","barenaked ladies-its all been done.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-its all been done.mp3","barenaked ladies-its all been done.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-million dollars.cdg","barenaked ladies-million dollars.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-million dollars.mp3","barenaked ladies-million dollars.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-one week.cdg","barenaked ladies-one week.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-one week.mp3","barenaked ladies-one week.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-pinch me.cdg","barenaked ladies-pinch me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\barenaked ladies-pinch me.mp3","barenaked ladies-pinch me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Beastie Boys - Sabotage.cdg","Beastie Boys - Sabotage.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Beastie Boys - Sabotage.mp3","Beastie Boys - Sabotage.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\billy idol-rebel yell.cdg","billy idol-rebel yell.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\billy idol-rebel yell.mp3","billy idol-rebel yell.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\BKD - Panic At The Disco - Lying Is The Most Fun A Girl Can Have Without Taki.cdg","BKD - Panic At The Disco - Lying Is The Most Fun A Girl Can Have Without Taki.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\BKD - Panic At The Disco - Lying Is The Most Fun A Girl Can Have Without Taki.mp3","BKD - Panic At The Disco - Lying Is The Most Fun A Girl Can Have Without Taki.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black eyed peas-dont phunk with my hea.cdg","black eyed peas-dont phunk with my hea.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black eyed peas-dont phunk with my hea.mp3","black eyed peas-dont phunk with my hea.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black eyed peas-hey mama.cdg","black eyed peas-hey mama.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black eyed peas-hey mama.mp3","black eyed peas-hey mama.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Black Sabbath - Children Of The Grave.CDG","Black Sabbath - Children Of The Grave.CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Black Sabbath - Children Of The Grave.MP3","Black Sabbath - Children Of The Grave.MP3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black sabbath-iron man.cdg","black sabbath-iron man.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black sabbath-iron man.mp3","black sabbath-iron man.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black sabbath-war pigs.cdg","black sabbath-war pigs.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\black sabbath-war pigs.mp3","black sabbath-war pigs.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Man Overboard.cdg","Blink 182 - Man Overboard.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Man Overboard.mp3","Blink 182 - Man Overboard.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Rock Show, The.cdg","Blink 182 - Rock Show, The.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Rock Show, The.mp3","Blink 182 - Rock Show, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Stay Together For The Kids.cdg","Blink 182 - Stay Together For The Kids.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Blink 182 - Stay Together For The Kids.mp3","Blink 182 - Stay Together For The Kids.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bon jovi-you give love a bad name.cdg","bon jovi-you give love a bad name.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bon jovi-you give love a bad name.mp3","bon jovi-you give love a bad name.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\boston-more than a feelin.cdg","boston-more than a feelin.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\boston-more than a feelin.mp3","boston-more than a feelin.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bowling for soup-1985.cdg","bowling for soup-1985.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bowling for soup-1985.mp3","bowling for soup-1985.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bowling for soup-almost.cdg","bowling for soup-almost.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\bowling for soup-almost.mp3","bowling for soup-almost.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Breaking Benjamin - Until The End.cdg","Breaking Benjamin - Until The End.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Breaking Benjamin - Until The End.mp3","Breaking Benjamin - Until The End.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Brian Setzer Orchestra - Jump Jive An' Wail.cdg","Brian Setzer Orchestra - Jump Jive An' Wail.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Brian Setzer Orchestra - Jump Jive An' Wail.mp3","Brian Setzer Orchestra - Jump Jive An' Wail.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Buckcherry - Ridin'.cdg","Buckcherry - Ridin'.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Buckcherry - Ridin'.mp3","Buckcherry - Ridin'.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CALLING - WHEREVER YOU WILL GO (RADIO VERSION.cdg","CALLING - WHEREVER YOU WILL GO (RADIO VERSION.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CALLING - WHEREVER YOU WILL GO (RADIO VERSION.mp3","CALLING - WHEREVER YOU WILL GO (RADIO VERSION.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CHAD KROEGER AND JOSEY SCOTT - HERO.cdg","CHAD KROEGER AND JOSEY SCOTT - HERO.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CHAD KROEGER AND JOSEY SCOTT - HERO.mp3","CHAD KROEGER AND JOSEY SCOTT - HERO.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Chevelle - Red, The.cdg","Chevelle - Red, The.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Chevelle - Red, The.mp3","Chevelle - Red, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\chumbawamba-tubthumpin.cdg","chumbawamba-tubthumpin.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\chumbawamba-tubthumpin.mp3","chumbawamba-tubthumpin.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\clash-should i stay or should i go.cdg","clash-should i stay or should i go.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\clash-should i stay or should i go.mp3","clash-should i stay or should i go.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\coolio-gangstas paradise.cdg","coolio-gangstas paradise.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\coolio-gangstas paradise.mp3","coolio-gangstas paradise.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\cranberries-zombies.cdg","cranberries-zombies.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\cranberries-zombies.mp3","cranberries-zombies.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CRAZY TOWN - BUTTERFLY.cdg","CRAZY TOWN - BUTTERFLY.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\CRAZY TOWN - BUTTERFLY.mp3","CRAZY TOWN - BUTTERFLY.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Crossfade - Cold.cdg","Crossfade - Cold.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Crossfade - Cold.mp3","Crossfade - Cold.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Darkness - I Believe In A Thing Called Love.cdg","Darkness - I Believe In A Thing Called Love.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Darkness - I Believe In A Thing Called Love.mp3","Darkness - I Believe In A Thing Called Love.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\darkness-love is only a feeling.cdg","darkness-love is only a feeling.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\darkness-love is only a feeling.mp3","darkness-love is only a feeling.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deep purple-smoke on the water.cdg","deep purple-smoke on the water.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deep purple-smoke on the water.mp3","deep purple-smoke on the water.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\def leppard-hysteria.cdg","def leppard-hysteria.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\def leppard-hysteria.mp3","def leppard-hysteria.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\DEFAULT - WASTING MY TIME.cdg","DEFAULT - WASTING MY TIME.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\DEFAULT - WASTING MY TIME.mp3","DEFAULT - WASTING MY TIME.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deftones - back to school.cdg","deftones - back to school.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deftones - back to school.mp3","deftones - back to school.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deftones - digital bath.cdg","deftones - digital bath.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\deftones - digital bath.mp3","deftones - digital bath.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\depeche mode - dream on.cdg","depeche mode - dream on.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\depeche mode - dream on.mp3","depeche mode - dream on.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Disturbed - Down With The Sickness.cdg","Disturbed - Down With The Sickness.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Disturbed - Down With The Sickness.mp3","Disturbed - Down With The Sickness.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Disturbed - Land Of Confusion.cdg","Disturbed - Land Of Confusion.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Disturbed - Land Of Confusion.mp3","Disturbed - Land Of Confusion.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\doors-light my fire.cdg","doors-light my fire.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\doors-light my fire.mp3","doors-light my fire.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Dope Nose - Weezer.cdg","Dope Nose - Weezer.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Dope Nose - Weezer.mp3","Dope Nose - Weezer.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Down - Socialburn.cdg","Down - Socialburn.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Down - Socialburn.mp3","Down - Socialburn.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Downfall - Trust Company.cdg","Downfall - Trust Company.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Downfall - Trust Company.mp3","Downfall - Trust Company.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Drowning Pool - Bodies.cdg","Drowning Pool - Bodies.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Drowning Pool - Bodies.mp3","Drowning Pool - Bodies.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\eminem-real slim shady.cdg","eminem-real slim shady.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\eminem-real slim shady.mp3","eminem-real slim shady.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-bring me to life.cdg","evanescence-bring me to life.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-bring me to life.mp3","evanescence-bring me to life.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-call me when youre sober.cdg","evanescence-call me when youre sober.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-call me when youre sober.mp3","evanescence-call me when youre sober.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-everybodys fool.cdg","evanescence-everybodys fool.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-everybodys fool.mp3","evanescence-everybodys fool.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-going under.cdg","evanescence-going under.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-going under.mp3","evanescence-going under.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-my immortal.cdg","evanescence-my immortal.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\evanescence-my immortal.mp3","evanescence-my immortal.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Eve 6 - On The Roof Again.cdg","Eve 6 - On The Roof Again.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Eve 6 - On The Roof Again.mp3","Eve 6 - On The Roof Again.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\everclear - brown eyed girl.cdg","everclear - brown eyed girl.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\everclear - brown eyed girl.mp3","everclear - brown eyed girl.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\extreme-more than words.cdg","extreme-more than words.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\extreme-more than words.mp3","extreme-more than words.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fall Out Boy - Dance, Dance.cdg","Fall Out Boy - Dance, Dance.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fall Out Boy - Dance, Dance.mp3","Fall Out Boy - Dance, Dance.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fall Out Boy - This Ain't A Scene It's An Arms Race.cdg","Fall Out Boy - This Ain't A Scene It's An Arms Race.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fall Out Boy - This Ain't A Scene It's An Arms Race.mp3","Fall Out Boy - This Ain't A Scene It's An Arms Race.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\fatboy slim-praise you.cdg","fatboy slim-praise you.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\fatboy slim-praise you.mp3","fatboy slim-praise you.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fell In Love With A Girl - Stripes White, The.cdg","Fell In Love With A Girl - Stripes White, The.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Fell In Love With A Girl - Stripes White, The.mp3","Fell In Love With A Girl - Stripes White, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\flock of seagulls-i ran.cdg","flock of seagulls-i ran.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\flock of seagulls-i ran.mp3","flock of seagulls-i ran.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Flyleaf - All Around Me.cdg","Flyleaf - All Around Me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Flyleaf - All Around Me.mp3","Flyleaf - All Around Me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters - Doa.cdg","Foo Fighters - Doa.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters - Doa.mp3","Foo Fighters - Doa.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Foo Fighters - Pretender, The.cdg","Foo Fighters - Pretender, The.cdg"
